Y,X,Z
-73.976757,40.749249,290.45
-73.976862,40.749294,290.17
-73.976968,40.74934,289.89
-73.97709,40.749394,289.61
-73.977212,40.749446,289.33
-73.977332,40.749499,289.05
-73.977446,40.749548,288.77
-73.977549,40.749591,288.49
-73.97767,40.749641,288.2
-73.977777,40.749686,287.92
-73.977882,40.74973,287.64
-73.977997,40.749777,287.36
-73.978111,40.749825,287.08
-73.978222,40.749871,286.8
-73.978326,40.749915,286.52
-73.978408,40.749949,286.24
-73.978497,40.749986,285.95
-73.978593,40.750026,285.67
-73.978748,40.75009,285.39
-73.978852,40.750134,285.11
-73.978933,40.750179,284.83
-73.978991,40.750192,284.55
-73.979132,40.750252,284.27
-73.979184,40.750274,283.99
-73.979339,40.75034,283.7
-73.979435,40.75038,283.42
-73.979557,40.750431,283.14
-73.979678,40.750482,282.86
-73.979786,40.750528,282.58
-73.979896,40.750574,282.3
-73.980034,40.750632,282.02
-73.980155,40.750683,281.74
-73.980275,40.750734,281.45
-73.980383,40.750779,281.17
-73.980491,40.750825,280.89
-73.980615,40.750877,280.61
-73.980707,40.750916,280.33
-73.980807,40.750958,280.05
-73.980933,40.751011,279.77
-73.981076,40.751072,279.49
-73.981184,40.751117,279.2
-73.981265,40.751152,278.92
-73.981389,40.751204,278.64
-73.981505,40.751253,278.36
-73.98161,40.751297,278.08
-73.981671,40.751323,277.8
-73.981796,40.751376,277.52
-73.981864,40.751405,277.24
-73.981972,40.751451,276.95
-73.982105,40.751507,276.67
-73.982278,40.751584,276.39
-73.982382,40.751624,276.11
-73.982497,40.751673,275.83
-73.982617,40.751723,275.55
-73.982728,40.75177,275.27
-73.982843,40.751818,274.99
-73.982962,40.751868,274.7
-73.983071,40.751914,274.42
-73.9832,40.751969,274.14
-73.983493,40.752092,273.86
-73.98362,40.752145,273.58
-73.983738,40.752195,273.3
-73.983854,40.752244,273.02
-73.983993,40.752303,272.74
-73.984099,40.752348,272.45
-73.984224,40.7524,272.17
-73.984305,40.752434,271.89
-73.984394,40.752472,271.61
-73.984486,40.75251,271.33
-73.984578,40.752549,271.05
-73.984688,40.752595,270.77
-73.9848,40.752643,270.49
-73.984888,40.75268,270.2
-73.985031,40.75274,269.92
-73.985179,40.752802,269.64
-73.985327,40.752865,269.36
-73.985453,40.752918,269.08
-73.985551,40.752903,268.8
-73.98564,40.752778,268.52
-73.985697,40.752697,268.24
-73.985754,40.752617,267.95
-73.985817,40.752528,267.67
-73.985877,40.752444,267.39
-73.985933,40.752365,267.11
-73.960363,40.758102,301.14
-73.960498,40.758159,304.78
-73.960643,40.75822,308.42
-73.960778,40.758277,312.06
-73.960933,40.758343,315.7
-73.961085,40.758407,319.34
-73.961224,40.758465,322.98
-73.961351,40.758519,326.62
-73.96146,40.758565,330.26
-73.961577,40.758614,333.9
-73.961701,40.758667,337.54
-73.961816,40.758715,341.18
-73.961936,40.758766,344.82
-73.962063,40.758819,348.46
-73.962196,40.758875,352.1
-73.962328,40.758931,355.74
-73.962439,40.758975,359.38
-73.962376,40.759062,3.02
-73.962307,40.759156,6.66
-73.962255,40.759228,10.3
-73.962201,40.759302,13.94
-73.962148,40.759375,17.58
-73.962094,40.75945,21.22
-73.962036,40.75953,24.86
-73.961973,40.759617,28.5
-73.961942,40.759658,32.14
-73.961863,40.759767,35.78
-73.961816,40.759831,39.42
-73.961743,40.759928,43.06
-73.961686,40.760008,46.7
-73.961618,40.760102,50.34
-73.961576,40.760161,53.98
-73.961558,40.760185,57.62
-73.961524,40.760232,61.26
-73.961455,40.760329,68.33
-73.961393,40.760415,71.97
-73.961325,40.76051,75.61
-73.961252,40.760612,79.25
-73.961193,40.760694,82.89
-73.961133,40.760778,86.53
-73.961073,40.760861,90.17
-73.96094,40.760806,93.81
-73.960805,40.760749,97.45
-73.960691,40.760701,101.09
-73.960608,40.760667,104.73
-73.960504,40.760623,108.37
-73.9604,40.76058,112.01
-73.960088,40.76045,115.65
-73.959984,40.760406,119.29
-73.95987,40.760358,122.93
-73.959755,40.760311,126.57
-73.959651,40.760267,130.21
-73.959547,40.760224,133.85
-73.959433,40.760176,137.49
-73.959329,40.760133,141.13
-73.959173,40.760067,144.77
-73.959038,40.760011,148.41
-73.958923,40.759963,152.05
-73.958792,40.75994,155.69
-73.958747,40.759891,159.33
-73.958647,40.75985,162.97
-73.958543,40.759808,166.61
-73.958422,40.75976,170.25
-73.958307,40.759713,173.89
-73.95816,40.759654,177.53
-73.958116,40.759607,181.17
-73.958149,40.759508,184.81
-73.958181,40.75941,188.45
-73.95821,40.759321,192.09
-73.958255,40.759184,195.73
-73.958309,40.759116,199.37
-73.958377,40.759027,203.01
-73.958452,40.758931,206.65
-73.958518,40.758845,210.29
-73.958584,40.758761,213.93
-73.958648,40.758678,217.57
-73.958713,40.758593,221.21
-73.958787,40.758498,224.85
-73.958852,40.758411,228.49
-73.958918,40.758322,232.13
-73.958983,40.758234,235.77
-73.959046,40.758149,239.41
-73.959111,40.758065,243.05
-73.959177,40.757984,246.69
-73.959254,40.757889,250.33
-73.959328,40.757797,253.97
-73.959391,40.757718,257.61
-73.959458,40.757636,261.25
-73.959697,40.75734,264.89
-73.959849,40.757152,268.53
-73.959923,40.75706,272.17
-73.959952,40.757024,275.81
-73.960026,40.756932,279.45
-73.960087,40.756857,283.09
-73.96016,40.756766,286.73
-73.960242,40.756664,290.37
-73.960312,40.756578,294.01
-73.960379,40.756494,297.65
-73.960447,40.75641,301.29
-73.958228,40.759221,46.85
-73.958167,40.759305,50.49
-73.958106,40.759388,54.13
-73.958036,40.759484,57.77
-73.957972,40.759571,61.41
-73.957901,40.759641,65.05
-73.95782,40.759721,68.69
-73.95775,40.759781,72.33
-73.957641,40.759864,75.97
-73.957544,40.759938,79.61
-73.957446,40.76001,83.25
-73.957335,40.760083,86.89
-73.957231,40.760152,90.53
-73.957143,40.76021,94.17
-73.957043,40.760275,97.81
-73.956947,40.760338,101.45
-73.956851,40.760404,105.09
-73.956753,40.760471,108.73
-73.956642,40.760548,112.37
-73.956557,40.760611,116.01
-73.956464,40.76068,119.65
-73.956358,40.760758,123.29
-73.95626,40.76083,126.93
-73.956234,40.760847,130.57
-73.956139,40.760908,134.21
-73.95971,40.758666,300.79
-73.959876,40.758736,304.43
-73.960011,40.758794,308.07
-73.960166,40.75886,311.71
-73.96028,40.758909,315.35
-73.960404,40.758961,318.99
-73.960466,40.758988,322.63
-73.96059,40.759041,326.27
-73.960714,40.759094,329.91
-73.960776,40.75912,333.55
-73.960838,40.759146,337.19
-73.960895,40.75917,340.83
-73.961,40.759214,344.47
-73.961139,40.759272,348.11
-73.961245,40.759316,351.75
-73.961368,40.759367,355.39
-73.961497,40.759421,359.03
-73.961607,40.759467,2.67
-73.961732,40.759519,6.31
-73.961888,40.759584,9.95
-73.959261,40.759289,301.22
-73.95937,40.759334,304.86
-73.959458,40.759371,308.5
-73.959572,40.759419,312.14
-73.959699,40.759473,315.78
-73.959816,40.759522,319.42
-73.959929,40.759569,323.06
-73.96007,40.759628,326.7
-73.960194,40.759681,330.34
-73.960357,40.759749,333.98
-73.960451,40.759788,337.62
-73.960576,40.759839,341.26
-73.960722,40.7599,344.9
-73.960826,40.759943,348.54
-73.96093,40.759986,352.18
-73.961034,40.760029,355.82
-73.96119,40.760094,359.46
-73.961336,40.760155,3.1
-73.961482,40.760215,6.74
-73.961015,40.76094,42.93
-73.960951,40.761026,46.57
-73.960876,40.761128,50.21
-73.960806,40.761222,53.85
-73.960765,40.761277,57.49
-73.96073,40.761324,61.13
-73.960608,40.761489,64.77
-73.960557,40.761558,68.41
-73.960516,40.761615,72.05
-73.960453,40.761701,75.69
-73.960401,40.761772,79.33
-73.960366,40.761819,82.97
-73.960297,40.761914,86.61
-73.960228,40.762008,90.25
-73.960153,40.76211,97.32
-73.960039,40.762067,104.39
-73.959958,40.762032,108.03
-73.959834,40.761978,111.67
-73.959682,40.761912,115.31
-73.959573,40.761865,118.95
-73.959459,40.761816,122.59
-73.95934,40.761764,126.23
-73.959216,40.76171,129.87
-73.959089,40.761656,133.51
-73.958963,40.761601,137.15
-73.958836,40.761546,140.79
-73.958704,40.761489,144.43
-73.958573,40.761432,148.07
-73.958448,40.761378,151.71
-73.958333,40.761328,155.35
-73.958173,40.761259,158.99
-73.958039,40.761201,162.63
-73.957942,40.761124,166.27
-73.95801,40.761034,169.91
-73.958086,40.760934,173.55
-73.958164,40.760829,177.19
-73.95826,40.760701,180.83
-73.958318,40.760624,184.47
-73.958393,40.760522,188.11
-73.958448,40.760442,191.75
-73.958516,40.760343,195.39
-73.958579,40.760251,199.03
-73.958641,40.76016,202.67
-73.958712,40.760057,206.31
-73.958884,40.759813,213.59
-73.958935,40.759742,217.23
-73.959016,40.759632,220.87
-73.95909,40.75953,224.51
-73.95917,40.759419,228.15
-73.959216,40.759356,231.79
-73.959333,40.759188,239.07
-73.959391,40.759105,242.71
-73.95946,40.759006,246.35
-73.959524,40.758914,249.99
-73.959585,40.758826,253.63
-73.959652,40.758731,257.27
-73.962122,40.759679,337.35
-73.962253,40.759731,340.99
-73.962379,40.759781,344.63
-73.962499,40.759829,348.27
-73.962645,40.759887,351.91
-73.962752,40.759929,355.55
-73.962866,40.759974,359.19
-73.962983,40.760021,2.83
-73.963038,40.760043,6.47
-73.96309,40.760064,10.11
-73.963213,40.760117,13.75
-73.963388,40.760193,17.39
-73.963502,40.760242,21.03
-73.963618,40.760292,24.67
-73.963727,40.760339,28.31
-73.96202,40.759946,46.51
-73.961872,40.759885,50.15
-73.961647,40.759798,53.79
-73.961549,40.759764,57.43
-73.961465,40.759735,61.07
-73.96138,40.759706,64.71
-73.961293,40.759676,68.35
-73.961206,40.759646,71.99
-73.961117,40.759616,75.63
-73.96102,40.759583,79.27
-73.960932,40.759548,82.91
-73.960847,40.759515,86.55
-73.960763,40.759483,90.19
-73.960673,40.759447,93.83
-73.960578,40.759409,97.47
-73.960484,40.759372,101.11
-73.960384,40.759332,104.75
-73.960299,40.759301,108.39
-73.960203,40.759266,112.03
-73.9601,40.759229,115.67
-73.960006,40.759189,119.31
-73.959903,40.759145,122.95
-73.959799,40.759101,126.59
-73.959696,40.759057,130.23
-73.959588,40.759012,133.87
-73.959485,40.758969,137.51
-73.959392,40.758931,141.15
-73.959279,40.758884,144.79
-73.959186,40.758844,148.43
-73.959082,40.7588,152.07
-73.958978,40.758757,155.71
-73.958866,40.758709,159.35
-73.95858,40.758589,162.99
-73.958477,40.758545,166.63
-73.958062,40.758369,170.27
-73.957648,40.758193,173.91
-73.95743,40.758101,177.55
-73.957326,40.758057,181.19
-73.957223,40.758013,184.83
-73.957119,40.75797,188.47
-73.957016,40.757926,192.11
-73.956912,40.757882,195.75
-73.956808,40.757838,199.39
-73.956694,40.75779,203.03
-73.956591,40.757746,206.67
-74.000482,40.732356,28.38
-74.000438,40.732418,35.45
-74.000395,40.732476,39.09
-74.00035,40.732537,49.26
-74.000287,40.732625,59.43
-74.000224,40.732711,69.6
-74.000131,40.732839,79.77
-74.000069,40.732923,89.94
-73.999983,40.732881,93.58
-73.999893,40.732836,97.22
-73.999811,40.732795,107.39
-73.999741,40.732761,111.03
-73.999639,40.73271,121.2
-73.999529,40.732656,124.84
-73.999429,40.732606,128.48
-73.999307,40.732546,132.12
-73.999178,40.732482,145.06
-73.99905,40.732419,148.7
-73.998922,40.732356,155.77
-73.998796,40.732293,159.41
-73.998672,40.732232,166.48
-73.998584,40.732167,170.12
-73.998643,40.7321,173.76
-73.998724,40.732009,177.4
-73.998797,40.731925,190.34
-73.998867,40.731847,200.51
-73.998955,40.731747,204.15
-73.999018,40.731676,207.79
-73.999066,40.731622,211.43
-73.999138,40.731541,221.6
-73.999202,40.73147,225.24
-73.99928,40.731383,232.31
-73.999367,40.731286,242.48
-73.999461,40.731182,249.55
-73.999532,40.731102,256.62
-73.999606,40.73102,260.26
-73.999704,40.731069,270.43
-73.99981,40.731122,274.07
-73.999924,40.731179,281.14
-74.000052,40.731243,288.21
-74.000171,40.731302,291.85
-74.0003,40.731366,304.79
-74.000429,40.731431,311.86
-74.000558,40.731495,322.03
-74.000677,40.731554,329.1
-74.000786,40.731609,336.17
-74.000954,40.731693,343.24
-74.000891,40.731782,346.88
-74.000846,40.731845,350.52
-74.000786,40.73193,357.59
-74.000698,40.732054,7.76
-74.00063,40.732149,17.93
-74.000594,40.732199,28.1
-74.000518,40.73232,38.27
-74.000148,40.732962,301.84
-74.000273,40.733025,312.01
-74.000366,40.733072,322.18
-74.000452,40.733115,332.35
-74.00054,40.733159,339.42
-74.000737,40.733257,343.06
-74.000792,40.733284,346.7
-74.000911,40.733344,350.34
-74.001012,40.733394,353.98
-74.001103,40.733439,357.62
-74.00113,40.733545,1.26
-74.001157,40.733651,8.33
-74.001182,40.733748,18.5
-73.999231,40.734075,146.01
-73.999286,40.733996,153.08
-73.999349,40.733908,156.72
-73.999405,40.733829,160.36
-73.99945,40.733765,164
-73.999523,40.733662,167.64
-73.999552,40.733621,180.58
-73.999622,40.733527,187.65
-73.999691,40.733433,197.82
-73.999757,40.733344,201.46
-73.999821,40.733258,205.1
-73.999906,40.733144,212.17
-73.999984,40.733038,222.34
-74.000626,40.733345,11.88
-74.000566,40.733427,22.05
-74.000501,40.733515,29.12
-74.00044,40.733599,32.76
-74.000376,40.733687,42.93
-74.000318,40.733789,50
-74.000337,40.733879,60.17
-73.999052,40.734163,122.69
-73.99894,40.734134,126.33
-73.998802,40.734076,136.5
-73.998666,40.734019,140.14
-73.998547,40.733969,147.21
-73.998438,40.733922,157.38
-73.998378,40.733897,164.45
-73.998208,40.733825,171.52
-73.998101,40.73378,181.69
-73.997971,40.733725,191.86
-73.99782,40.733661,202.03
-73.987927,40.740916,32.92
-73.98784,40.741044,36.56
-73.987775,40.74114,46.73
-73.987718,40.741224,50.37
-73.987657,40.741313,54.01
-73.987597,40.741402,64.18
-73.987505,40.741537,67.82
-73.987297,40.741449,77.99
-73.987188,40.741403,90.93
-73.987079,40.741357,103.87
-73.986969,40.74131,107.51
-73.986862,40.741265,111.15
-73.986757,40.74122,114.79
-73.986644,40.741172,124.96
-73.98653,40.741123,128.6
-73.986418,40.741076,141.54
-73.986308,40.741029,145.18
-73.986202,40.740984,148.82
-73.986094,40.740939,152.46
-73.985938,40.740845,156.1
-73.986033,40.740716,166.27
-73.986096,40.740631,169.91
-73.986159,40.740546,173.55
-73.986224,40.74046,177.19
-73.986283,40.74038,180.83
-73.986346,40.740295,191
-73.986524,40.740052,214.11
-73.986584,40.73997,224.28
-73.986648,40.739882,231.35
-73.986714,40.739791,241.52
-73.986775,40.739708,248.59
-73.986834,40.739628,252.23
-73.986914,40.739527,262.4
-73.986999,40.739564,266.04
-73.987121,40.739615,269.68
-73.987232,40.739663,273.32
-73.987348,40.739712,276.96
-73.987474,40.739765,287.13
-73.987623,40.739829,297.3
-73.987707,40.739864,300.94
-73.987816,40.739911,311.11
-73.987942,40.739964,321.28
-73.988091,40.740028,334.22
-73.988185,40.740068,344.39
-73.988299,40.740116,357.33
-73.988406,40.740162,0.97
-73.988598,40.740243,13.91
-73.988723,40.740296,24.08
-73.988847,40.740349,27.72
-73.98687,40.739508,112.41
-73.98681,40.739474,116.05
-73.986651,40.739416,119.69
-73.986517,40.739361,129.86
-73.986381,40.739306,133.5
-73.98629,40.739269,137.14
-73.9862,40.739232,144.21
-73.986111,40.739196,147.85
-73.985986,40.739145,160.79
-73.985867,40.739096,164.43
-73.98575,40.739048,168.07
-73.985641,40.739004,178.24
-73.985554,40.738968,191.18
-73.9854,40.738906,201.35
-73.985298,40.738864,198.04
-73.985221,40.738833,208.21
-73.98525,40.738794,215.28
-73.985292,40.738738,225.45
-73.985358,40.738649,235.62
-73.985428,40.738555,245.79
-73.985488,40.738475,255.96
-73.985555,40.738385,259.6
-73.985625,40.738291,263.24
-73.985676,40.738219,266.88
-73.985807,40.738273,270.52
-73.985929,40.738324,277.59
-73.986034,40.738368,284.66
-73.986153,40.738418,288.3
-73.986261,40.738462,298.47
-73.986396,40.738519,308.64
-73.986508,40.738564,318.81
-73.986626,40.738612,328.98
-73.986737,40.738657,339.15
-73.986856,40.738706,342.79
-73.986985,40.738758,352.96
-73.987103,40.738807,0.03
-73.987195,40.738845,3.67
-73.987255,40.738869,16.61
-73.987182,40.738969,23.68
-73.987097,40.739084,30.75
-73.987037,40.739165,34.39
-73.986974,40.739251,47.33
-73.98691,40.739338,57.5
-73.986844,40.739427,67.67
-73.986706,40.739603,54.97
-73.986638,40.739689,65.14
-73.98657,40.739773,68.78
-73.986504,40.739856,81.72
-73.986417,40.739964,85.36
-73.986347,40.740051,95.53
-73.984751,40.739478,198.73
-73.984878,40.739304,202.37
-73.984958,40.739193,209.44
-73.985031,40.739094,219.61
-73.985097,40.739003,223.25
-73.985158,40.738919,233.42
-73.98988,40.729549,31.08
-73.989817,40.729636,34.72
-73.989778,40.729691,38.36
-73.989675,40.729833,42
-73.989617,40.729914,45.64
-73.989578,40.729969,49.28
-73.989516,40.730056,52.92
-73.989463,40.73013,56.56
-73.989417,40.730194,60.2
-73.989378,40.730249,63.84
-73.989293,40.730368,67.48
-73.989214,40.730478,71.12
-73.989129,40.730597,74.76
-73.989044,40.730715,78.4
-73.988899,40.730654,82.04
-73.988754,40.730593,85.68
-73.988619,40.730536,89.32
-73.988474,40.730475,92.96
-73.988328,40.730414,96.6
-73.988175,40.73035,100.24
-73.988033,40.73029,103.88
-73.987891,40.73023,107.52
-73.98775,40.730171,111.16
-73.987609,40.730112,114.8
-73.987468,40.730053,118.44
-73.987373,40.730013,122.08
-73.987307,40.729984,125.72
-73.987204,40.72994,129.36
-73.987157,40.72992,133
-73.987028,40.729864,136.64
-73.986915,40.729815,140.28
-73.986812,40.729771,143.92
-73.986723,40.729734,147.56
-73.986612,40.729687,151.2
-73.986495,40.729638,154.84
-73.986371,40.729586,158.48
-73.986244,40.729533,162.12
-73.986136,40.729488,165.76
-73.986014,40.729437,169.4
-73.98589,40.729385,173.04
-73.985757,40.72933,176.68
-73.985633,40.729278,180.32
-73.985497,40.729221,183.96
-73.985359,40.729164,187.6
-73.98522,40.729106,191.24
-73.985086,40.72905,194.88
-73.984961,40.728997,198.52
-73.984854,40.728953,202.16
-73.984732,40.728902,205.8
-73.989228,40.730794,333.2
-73.989352,40.730847,336.84
-73.989445,40.730887,340.48
-73.989538,40.730927,344.12
-73.989631,40.730966,347.76
-73.989768,40.731028,351.4
-73.989899,40.731089,355.04
-73.98999,40.731132,358.68
-73.990111,40.731189,2.32
-73.990192,40.731227,5.96
-73.990262,40.73126,9.6
-73.990365,40.731308,13.24
-73.990338,40.731422,16.88
-73.990312,40.73154,20.52
-73.990286,40.73166,24.16
-73.990259,40.731783,27.8
-73.99024,40.731866,31.44
-73.990213,40.731991,35.08
-73.990183,40.732117,38.72
-73.990152,40.73224,42.36
-73.990125,40.732355,46
-73.990099,40.732461,49.64
-73.990074,40.732564,53.28
-73.990056,40.732639,56.92
-73.990031,40.732757,60.56
-73.990016,40.732809,64.2
-73.990006,40.732859,67.84
-73.989986,40.732953,71.48
-73.98996,40.733082,75.12
-73.989939,40.733183,78.76
-73.989928,40.733238,82.4
-73.989911,40.73332,86.04
-73.989898,40.733381,89.68
-73.989881,40.733465,93.32
-73.989868,40.733528,96.96
-73.989765,40.733485,100.6
-73.989666,40.733444,104.24
-73.989567,40.733404,107.88
-73.989417,40.733342,111.52
-73.989303,40.733294,115.16
-73.989185,40.733245,118.8
-73.989053,40.733191,122.44
-73.988902,40.733129,126.08
-73.988795,40.733084,129.72
-73.988688,40.73304,133.36
-73.988581,40.732996,137
-73.988474,40.732952,140.64
-73.988318,40.732887,144.28
-73.988165,40.732824,147.92
-73.988063,40.732781,151.56
-73.987959,40.732738,155.2
-73.987856,40.732696,158.84
-73.987805,40.732675,162.48
-73.987707,40.732634,166.12
-73.987735,40.732555,169.76
-73.987794,40.732476,173.4
-73.987857,40.73239,177.04
-73.98792,40.732304,180.68
-73.98799,40.73221,184.32
-73.988059,40.732116,187.96
-73.98814,40.732006,191.6
-73.988166,40.731971,195.24
-73.988197,40.731927,198.88
-73.988285,40.731799,202.52
-73.988342,40.731717,206.16
-73.9884,40.731635,209.8
-73.988482,40.731517,213.44
-73.988553,40.731413,217.08
-73.988614,40.731326,220.72
-73.988648,40.731279,224.36
-73.988698,40.731207,228
-73.988748,40.731136,231.64
-73.98881,40.731048,235.28
-73.988888,40.730937,238.92
-73.988966,40.730826,242.56
-73.989005,40.730771,246.2
-73.989494,40.730143,275.32
-73.98963,40.730198,278.96
-73.989777,40.730257,282.6
-73.989913,40.730312,286.24
-73.990048,40.730366,289.88
-73.990159,40.730419,293.52
-73.9903,40.730485,297.16
-73.990391,40.730528,300.8
-73.99048,40.730569,304.44
-73.990522,40.730585,308.08
-73.990609,40.730619,311.72
-73.990661,40.730641,315.36
-73.990765,40.730684,319
-73.990872,40.730729,322.64
-73.990981,40.730774,326.28
-73.991086,40.730818,329.92
-73.991227,40.730876,333.56
-73.991342,40.730924,337.2
-73.991469,40.730977,340.84
-73.991591,40.731028,344.48
-73.991699,40.731073,348.12
-73.991813,40.73112,351.76
-73.991918,40.731164,355.4
-73.991863,40.731232,359.04
-73.991819,40.731285,2.68
-73.991731,40.731392,6.32
-73.991637,40.731507,9.96
-73.991549,40.731614,20.13
-73.991487,40.73169,23.77
-73.991459,40.73174,27.41
-73.991438,40.731782,31.05
-73.991417,40.731871,38.12
-73.991392,40.731977,41.76
-73.991369,40.732074,45.4
-73.991344,40.73218,52.47
-73.991319,40.732287,56.11
-73.991294,40.732393,59.75
-73.991281,40.732447,63.39
-73.991258,40.732553,67.03
-73.991235,40.73266,70.67
-73.991212,40.732766,74.31
-73.991189,40.732873,77.95
-73.991167,40.73297,81.59
-73.991148,40.733059,85.23
-73.991117,40.733201,92.3
-73.991002,40.733154,95.94
-73.990958,40.733136,99.58
-73.990816,40.733078,103.22
-73.990689,40.733026,106.86
-73.990557,40.732972,110.5
-73.990424,40.732918,114.14
-73.990295,40.732865,117.78
-73.990169,40.732814,121.42
-73.989861,40.732686,128.7
-73.989705,40.732621,132.34
-73.989595,40.732575,135.98
-73.989484,40.732528,139.62
-73.989373,40.732482,143.26
-73.989264,40.732436,146.9
-73.989159,40.732392,150.54
-73.989007,40.732328,154.18
-73.988865,40.732269,157.82
-73.988707,40.732202,161.46
-73.98863,40.73217,165.1
-73.988526,40.732127,168.74
-73.988411,40.732078,172.38
-73.988288,40.732027,176.02
-73.991947,40.731176,341.93
-73.992065,40.731225,345.57
-73.992177,40.731272,349.21
-73.992318,40.73133,352.85
-73.992469,40.731393,356.49
-73.99262,40.731456,0.13
-73.99277,40.731519,3.77
-73.992918,40.73158,7.41
-73.993017,40.731622,11.05
-73.993117,40.731663,14.69
-73.99322,40.731706,18.33
-73.993378,40.731772,21.97
-73.993536,40.731838,25.61
-73.989372,40.730092,160.08
-73.989237,40.730036,163.72
-73.989091,40.729975,167.36
-73.988977,40.729927,171
-73.988931,40.729908,174.64
-73.988848,40.729873,178.28
-73.988761,40.729836,181.92
-73.988703,40.729812,185.56
-73.988585,40.729761,189.2
-73.988458,40.729708,192.84
-73.988344,40.729659,196.48
-73.98821,40.729603,200.12
-73.988063,40.72954,203.76
-73.987918,40.729479,207.4
-73.989157,40.7299,240.16
-73.989279,40.729892,243.8
-73.989409,40.729883,247.44
-73.989545,40.729873,251.08
-73.989965,40.729582,269.28
-73.990111,40.729639,272.92
-73.990238,40.729688,276.56
-73.990333,40.729725,280.2
-73.990439,40.729766,283.84
-73.990547,40.729784,287.48
-73.990712,40.729911,291.12
-73.991075,40.730017,298.19
-73.992397,40.730581,301.83
-73.992528,40.730636,305.47
-73.992643,40.730688,309.11
-73.99275,40.730735,312.75
-73.992862,40.730785,316.39
-73.992976,40.730836,320.03
-73.993096,40.730889,323.67
-73.993283,40.730972,327.31
-73.993377,40.731012,330.95
-73.993521,40.731074,334.59
-73.993645,40.731127,338.23
-73.993769,40.73118,341.87
-73.993914,40.731242,345.51
-73.993976,40.731268,349.15
-73.994028,40.73129,352.79
-73.994212,40.731368,356.43
-73.994322,40.731414,0.07
-73.99443,40.73146,3.71
-73.994541,40.731507,7.35
-73.994655,40.731556,10.99
-73.994852,40.731639,14.63
-73.994738,40.731663,18.27
-73.994679,40.731731,21.91
-73.994632,40.731786,25.55
-73.994552,40.731878,29.19
-73.994476,40.731967,32.83
-73.99441,40.732043,36.47
-73.994359,40.732102,40.11
-73.994309,40.732159,43.75
-73.994237,40.732246,47.39
-73.994153,40.732346,51.03
-73.994084,40.732429,54.67
-73.994013,40.732514,58.31
-73.993938,40.732604,61.95
-73.993846,40.732714,65.59
-73.993779,40.732711,69.23
-73.993634,40.73265,72.87
-73.993582,40.732628,76.51
-73.99343,40.732565,80.15
-73.993278,40.732501,83.79
-73.993123,40.732436,87.43
-73.992973,40.732373,91.07
-73.992819,40.732309,94.71
-73.99271,40.732263,98.35
-73.992601,40.732218,101.99
-73.992492,40.732172,105.63
-73.992386,40.732128,109.27
-73.992281,40.732084,112.91
-73.992182,40.732042,116.55
-73.99203,40.731979,120.19
-73.991913,40.73193,123.83
-73.991806,40.731885,127.47
-73.991671,40.731829,131.11
-73.991553,40.731779,134.75
-73.991365,40.731703,142.03
-73.991237,40.731652,145.67
-73.991119,40.731606,149.31
-73.991001,40.731559,152.95
-73.99093,40.731531,156.59
-73.990882,40.731512,160.23
-73.990762,40.731465,163.87
-73.990632,40.731413,167.51
-73.990516,40.731367,171.15
-73.990383,40.731201,178.43
-73.990397,40.731132,182.07
-73.99041,40.731063,185.71
-73.990423,40.730992,189.35
-73.990437,40.730921,192.99
-73.990445,40.730877,196.63
-73.990522,40.730756,200.27
-73.990684,40.730522,207.55
-73.990752,40.730434,211.19
-73.990816,40.730352,214.83
-73.990883,40.730265,218.47
-73.990946,40.730184,222.11
-73.991009,40.730102,225.75
-73.991208,40.729955,233.03
-73.991434,40.729839,236.67
-73.991506,40.729756,240.31
-73.991578,40.729674,243.95
-73.991651,40.729591,247.59
-73.991721,40.729512,251.23
-73.991788,40.729435,254.87
-73.991858,40.729355,258.51
-73.991991,40.729203,262.15
-73.992062,40.729122,265.79
-73.992133,40.729041,269.43
-73.992208,40.728955,273.07
-73.992273,40.72888,276.71
-73.992346,40.728798,280.35
-73.992416,40.728717,283.99
-73.99251,40.728611,287.63
-73.99258,40.728531,291.27
-73.992647,40.728454,294.91
-73.992718,40.728372,298.55
-73.992805,40.728273,302.19
-73.962664,40.75485,302.7
-73.962778,40.754899,306.34
-73.962923,40.75496,309.98
-73.963027,40.755004,313.62
-73.96313,40.755048,317.26
-73.963244,40.755096,320.9
-73.963348,40.75514,331.07
-73.963452,40.755184,334.71
-73.963553,40.755227,338.35
-73.963599,40.755247,341.99
-73.963691,40.755286,345.63
-73.963821,40.755341,349.27
-73.963945,40.755394,359.44
-73.964079,40.75545,9.61
-73.964219,40.75551,19.78
-73.962021,40.755075,141.25
-73.962092,40.755014,151.42
-73.962162,40.754953,155.06
-73.962232,40.754893,170.5
-73.962307,40.754828,174.14
-73.962358,40.754767,184.31
-73.962415,40.754699,187.95
-73.962471,40.75463,191.59
-73.962528,40.754562,195.23
-73.962585,40.754493,198.87
-73.962642,40.754425,205.94
-73.962699,40.754356,209.58
-73.962762,40.75428,213.22
-73.962826,40.754204,220.29
-73.962889,40.754128,227.36
-73.962942,40.754066,240.3
-73.963006,40.75399,243.94
-73.963064,40.753922,247.58
-73.963122,40.753854,260.52
-73.963186,40.753778,267.59
-73.963251,40.753703,271.23
-73.963308,40.753635,284.17
-73.963431,40.753491,287.81
-73.963559,40.75334,300.75
-73.961948,40.755134,108.1
-73.961875,40.755193,111.74
